submissionid,ma_id,48_enforcement_participation
582e7cd4-33c4-4354-a67b-3d47a3b41114,247,No
6f9e633e-ff52-4f4a-a91f-c16fbbdcb2c7,247,Yes male
7c41e5b6-709f-4c7d-9f2f-924badf8c6a2,247,No
e9e8bf40-5858-4965-bb7a-90b75fdee7ab,247,No
740e029a-560c-45b7-b873-2c4c88202c9b,247,No
2898efef-b820-41c9-8d37-a99aab6f6ba4,247,No
42a592cd-d112-49c9-8527-02db221f0358,247,No
36b9331e-d325-4906-8412-85dcfdae5667,247,No
d6389541-5f1f-42d9-bb2b-21fa303f9e49,247,No
d1a9d380-b2fb-45a7-b5b3-5c8c41f76abc,275,Yes male
96aa2496-aa89-4f9e-bb78-ee69a37001e8,247,Yes male
7f28df76-00bd-44e3-9edf-8ed627dc2291,275,Yes male
028a42db-9dfe-4a98-a92e-58db4bf2a537,275,Yes male
e1014452-440b-4925-b912-feeac2b7385e,275,No
f19d476c-6892-4eae-9314-ede794d57565,275,No
dc0dbbf6-911a-40d4-a62b-03059d82e289,275,Yes male
90a60764-318d-4955-b307-8c2b22869ec3,275,Yes male
26b78311-4408-487c-9371-ada72ea8ffc1,275,Yes male
292298c6-8bf7-4ad4-ac7b-8824a6270b6a,275,Yes male
9bfb63d6-d560-49e5-b8a8-da0437b167b6,275,No
b5baf15b-e7cc-4696-b1fb-2205145973ca,275,Yes male
38a5865c-cf8e-4e16-bf2a-cf0317824f87,275,No
9ed62092-4c3d-4301-81e7-07f57a50b440,275,No
65f0cb64-acfe-4557-a23c-6af5280b434b,275,No
4397bdde-2032-4052-9308-68495e1f8c82,246,No
e07bc9d3-1cab-4821-b03b-156ac2c1ba5a,246,Yes female
ae8bbc07-47f5-4ddf-bca0-395eea9e7353,246,No
07e67b97-1cae-4802-8542-74c0c32f6e5a,246,No
04452d59-8a82-4977-a57d-a6181c2b5d5e,271,Yes male
3e040ce6-7855-4ea8-9df2-e93ae35b629c,271,Not sure
22869ad6-b83c-4d32-8d28-077da524dbbe,283,Not sure
3331b4e1-59ca-4049-979d-f51055b2116e,283,No
031916dd-1850-4555-8c27-5c5f527e33ac,283,No
aea23877-d26e-4909-b61a-aafc3af06006,283,No
b640d224-2e8f-4a6f-ad3e-ffda23eeedd5,283,No
54189abc-e604-479c-b1b0-fc75f76c9b27,283,Not sure
1369013d-cadf-4488-969b-87dde6f1fb40,281,Yes male
62f843d2-7335-4b47-bc53-ed2078371f3e,281,No
2ccda077-6c4d-4d6d-9a96-0b3c4c894b40,281,No
483681ea-c1d2-451a-9104-aa8998204bf0,281,No
ed1070de-bbd1-482f-8be1-526fde5e6569,254,No
46ea019d-a2e3-440a-99aa-3060da426e57,282,Yes male
7944bc6e-8c2a-49f9-8472-211b1787e0cc,283,Yes male
36f56306-c0dc-41b0-b64d-655accbbd8eb,320,Yes female
aab6e2b4-aafe-4351-9650-6b1a0aad477e,320,Yes male
b85016a7-2598-4c16-ab49-e36f58959b5e,320,Yes male
6a6250bb-b82e-4019-a8f3-2e1bdace638c,320,Yes female
6ec100a6-c98c-4c91-89e2-5673a2841782,320,Yes male
4bdb9d70-4c60-4940-92d3-8d798a7117b1,275,Not sure
9e2da9d8-14d0-45b6-afd2-e6f2893c0ec4,275,Not sure
02969f8e-88f1-4a58-933e-7da0c394d50d,282,Yes male
0a69f958-7f8e-4e54-80b2-7be886b512ea,282,Not sure
18ca6ee5-6ca1-41ef-ada3-8f8c47687b9c,282,No
294541b2-54f5-4a7c-a279-8ced71d3f5d5,282,No
0f072f8c-85ad-489b-b1cf-e60062f04a5e,282,No
7da4f809-1f73-4164-8b23-aea7b878cdb2,282,Not sure
7da4f809-1f73-4164-8b23-aea7b878cdb2,282,No
82654795-f2cb-41bd-bd86-4f486329c96a,282,No
a00734e4-c872-4508-a3b3-2b7f2f6a04f4,320,No
47620e06-7336-4b05-afa0-83f7c139f12e,282,No
15256733-750f-4bb9-b679-1ad91f1b3cbe,282,No
f2627ee0-cbf5-4d13-b027-25548e12753f,282,No
150e4597-08f8-43de-9d3e-a4717572cfb8,282,No
9de7b4fb-a275-4ff9-ada2-6483fdc8b352,286,No
2ccf81e0-6d52-4e48-9ab1-5c2ad111277b,286,No
079f5003-e002-4c2c-884a-8c0b127f343b,283,No
9f178c67-4040-4663-9e03-41b15fdfa6c1,282,No
778549f2-bdf6-4053-a173-8f2fa199c12d,282,No
bfc85255-cc4c-4fc7-809b-71b88c067742,283,No
ec4e6c66-dd24-45bc-b400-b30fee85a842,320,No
6a06a8c0-efb0-4718-94b5-6c283e68ffdb,320,There is no enforcement system
cd72af99-d7b0-449a-bdf4-b5a123aad8e4,275,No
2ad4ec3e-b9f0-4317-b48e-d7a5a39645aa,283,Not sure
b241f285-a286-4035-8241-18c80362ff45,320,Not sure
a7486e01-eaa8-441c-8837-08fdc7714f74,320,Not sure
a7486e01-eaa8-441c-8837-08fdc7714f74,320,There is no enforcement system
c01ade56-4a38-481a-a63f-c33ed632b7d4,320,There is no enforcement system
dc4edad8-b8c9-4c61-bd53-aa4c94663bbf,283,No
e0f5edb7-8191-42f6-aacd-51ad932dc54a,283,No
4a3fcdb5-6172-4f96-a002-b659c9cca2c5,286,No
63815be2-515d-4b79-a40d-09b2852450d6,286,No
cc57dccd-0dae-47e9-89af-94181156fd86,282,No
7628a3fd-bdd1-4670-acf9-14d26ce5b9ae,282,No
eaf2cfa5-016d-4db4-90f4-d24a19b9ab92,282,No
be2f299f-3c64-4c46-bcea-f54cfae8a6da,282,No
3103c124-ce0c-4030-86ed-a013b140e77a,320,No
9af0a764-2209-46c8-a843-ce3f11a1f2df,275,No
4c8305d9-3aa1-4a4c-aa2a-8c3550d3bd2c,253,No
44453bd5-f979-49f0-9b84-5d2a32f300ed,253,No
d4255b46-952c-4e49-83f0-3ec2383f4d77,253,No
e381357c-60e1-45cf-ab04-3468a953aa07,253,No
35cf9f25-c391-4905-9828-14846a8ef110,253,No
3505ec1a-9586-4d82-8947-a2a3119be0c8,253,No
38ff2685-1234-4c1c-b7ab-11c1a4306d4a,271,No
e260b235-ebd1-42e5-84fc-86de5cc0dae2,271,No
ce246900-fe80-4af1-b986-561be89333cf,286,No
d24362fb-2b68-4287-b537-48e97f3c70d3,253,No
acd862e4-d98b-4bcc-9be3-bd32a46e179f,286,No
1d4249d6-087c-4046-850e-3856cb73e69f,286,No
69e4fcd6-8a98-4454-92ed-412755aaeccc,283,No
787f3818-05d4-4141-b9af-4093b5e51ada,247,Not sure
4c1aa9da-c8a8-4348-bed0-b4d48b64ca2d,286,No
ea7ac40d-ffa6-4a11-80ee-f66bde80a327,275,No
67e71cb3-d37e-44d4-8049-404b150b30ab,275,Yes male
77161fa0-fb5b-43c3-bfe8-fafd5d9ac318,275,No
15179267-aede-4570-946e-18650018e622,283,No
603b9fe0-7078-4c0b-8197-50f65e7dfc42,283,No
9fd66ae4-ff24-4faa-8efd-1dbd5356f3c1,282,No
94f7adb4-b11b-4316-ac97-87752d3436be,282,No
ec50a605-b8c5-4ade-96ca-847c4a79fece,282,No
bd818a74-e852-4fc7-9e09-4ca355ce4aed,282,No
4847e661-492d-4191-a42f-cb97f7cef5c8,286,No
b5dd4757-d900-44a3-885e-ab8478959ca0,286,No
93fa5063-d9bd-4f04-a52f-78c460c8cfe4,282,No
e98989d8-1d2c-4c3a-ab69-0aa542be29ad,282,Yes male
2a6978d9-17f1-4385-9298-9de92d3b529b,258,No
67c644be-840c-47ed-8900-9a9cdfb7ecff,258,No
5d7cf65e-b525-4791-8263-7c18725ab5a2,286,No
25e04529-f782-40e9-a8c4-3cb995485cd5,258,No
7a0b3e5b-4f26-414a-be53-9b90ecfaf943,258,No
b146b2ff-1ff3-4587-82c6-af0bd48153de,286,No
0e42dd94-0167-48e6-a320-f5d5e75a915d,320,No
e53c91c5-652a-4994-8b93-2fe7cb4bc812,282,Not sure
e25b804f-97f7-4d70-b221-69da188b4c86,253,No
bd895387-0a43-49f9-9386-1915aa4036fc,253,No
6b53b02f-967e-46ff-b96f-281c4b8fabd1,253,No
4d3834d9-6204-47e3-938c-8f45a50b8d56,253,Yes female
e112560d-fa68-47b9-bf0c-9eac463290d1,258,No
0a8fb9de-4d89-4c1e-b1da-9039dafbd79e,258,No
37060933-4e88-4004-ad1b-f8cdb16ea0a6,258,No
b87747b7-01f0-4a09-806e-d4c37121c778,258,No
917ec322-94ba-4029-9bb2-be63c779cfbb,321,No
f25c5522-963d-498d-8303-c23b6e8c3df4,258,No
62c17720-74b4-459c-ae03-362c6c1ba2bd,258,No
db724cc0-917e-4125-9c94-519b38a253cf,258,No
644e00d5-3932-4a68-aee6-addd4039678b,258,No
b956934d-902b-45c2-95a9-57ed99d01370,258,Not sure
69d42add-95e7-44d0-8c21-8f3213a4d80d,254,No
bdbe549c-f297-406d-879b-52e9112f36de,258,No
458c87d0-b696-4382-913f-d559b8608be0,271,No
a0a90053-0447-478c-9f3b-f7402786f2fd,271,No
1b05a16c-c719-470e-96bf-131c52865e34,271,Yes male
95acdbcf-1988-446a-a38a-2c335b3f75c9,321,Yes female
add5ca0e-d1c6-4294-9a37-81d8cef688d4,321,Yes male
e2b24bd3-7b66-47c2-9245-4802ffc87610,321,Yes female
f36504b3-e2e9-4198-bb0b-a3da39337822,321,Yes male
f2c2fb13-21fa-4a5c-b08c-4a3b1b470fa4,271,Yes female
267bcfe6-6528-4551-87c7-3029252b94e5,284,Yes male
0dd2520f-e1bb-4e39-8247-9fbd191fc061,284,No
6cca8345-9f5e-4230-a826-e9e9cec7cecc,284,No
33873bcb-06c3-4a77-b266-3561d104292a,284,No
781f852f-85fd-4279-b4bc-9b23ba154e88,284,No
f5ef7639-375a-4bdb-982f-6c66bf2fb91f,284,No
247d5ee7-8326-4c61-9298-68dc6dc5d3d7,284,No
f7ba83ef-493f-4439-8093-b386b3d3e5c5,284,No
8aa64097-9fb0-4dc6-819d-490b8bdf1ebe,284,No
22585337-14b1-49f3-be00-d8cd0680dca1,286,No
587231b4-816f-4377-a3dc-6fe9e27d7905,284,Not sure
bdc9762b-cb39-45ca-bc5c-637e890ae940,284,There is no enforcement system
1cebbf02-e433-437a-9e14-11f00b26daac,284,There is no enforcement system
52b461fa-7c52-47e4-b04a-91cbc82952fe,284,No
0587999f-f453-4ba1-b5bc-b62e4d50adc5,284,Not sure
36fbaa36-383d-445c-b5b3-280345a62e2e,284,No
d7838a37-a40e-4ac6-884e-c501db16dc90,284,Not sure
80852900-6cad-4e3f-a975-c8967cddebd7,255,No
6029ea97-ae5c-4e4d-8759-72320dbfbee5,255,No
c2b26232-47d8-46ad-845c-5747e432ff85,255,No
722bb46f-50a9-45b1-96ae-c3b49b96c04d,285,Yes male
f05d6eec-ec46-4019-b77a-31cbedf53ae5,254,No
1b5ab187-084c-4420-857c-bb6a21717252,255,No
b55b6332-37b2-4bbe-ac00-e9144a9c34ec,285,No
5d788eb9-b1a4-4b85-b6a9-98832258863e,254,No
3e14a346-4f76-43db-af23-5cfafe44d743,254,No
c0f7e8b0-7531-4a61-9d8a-7713f5e46003,285,No
27b7f78b-3dd7-41e9-9a6e-896626d23ec5,253,No
c9e42fea-abaf-462a-ac5c-a50a4527afd7,255,Yes male
bd1cde96-198b-4385-a831-5d536a5f123e,285,No
dc7c72d8-de1a-453b-a7de-2490c82042ac,285,No
2ce7ee78-f86b-48de-84c5-07aaf6e1617a,285,No
f26db8b6-b0f4-41ba-ba83-a4c48d54d4c4,285,Yes female
6815537c-d729-4946-bf40-e2e0d611a341,271,Not sure
4c29032f-ff5f-45a4-a83d-491d06fff85b,321,No
08a25ff8-d24f-477e-9eab-8bc616cecd82,321,Not sure
96e4b929-30d2-4ede-a5d0-9df3525bdce7,285,No
80c044d8-0e0b-413e-b276-af787d802533,285,Not sure
faab5464-6b05-40b3-aac5-be4be83f26d5,285,No
df42304c-c4e4-4ca2-a0c1-3cc86c20860a,285,Not sure
19f085b1-f4a2-4858-ba49-d6fa424be2b5,321,No
c05ce998-634d-49a0-93c4-19758c5c9315,271,Not sure
a1e65a1f-d2eb-4922-88e6-fdbdd8bfcbd0,321,Not sure
9ed182b9-d2ab-42e9-bea8-c8a1330f064c,281,No
ca8ee495-4e32-477e-a0e4-04d5490eedad,321,No
5e15ee58-f4e8-4d1f-b5fb-297a0702b693,321,No
87260fea-b0cb-4261-a7f1-a6b0b8349994,321,No
d29e2f7f-70b0-4ddb-b71b-1c7d243e6a8f,271,There is no enforcement system
98d3da81-2f0a-43c2-ae04-84f8cf240295,281,Yes male
1ca928f6-7d88-4657-9d90-a64e861030e4,271,No
ac888018-ca18-49a5-af77-e93361b485f4,271,Not sure
2eb693c2-dddf-40f6-8625-d50e5b24053c,271,No
c3c4a24b-7421-4a71-ad7b-2f9a26d2cca8,285,No
aab83b7e-c5ba-4f50-9329-7b9f168e2a9b,285,Not sure
e6628ce9-05c9-4041-8b33-f5d712d33a52,285,No
ebe804fe-3d64-4685-adcf-937f43e4937e,281,No
b146273c-829e-4e0d-9e68-482bb08a6314,281,Not sure
15b879a6-592a-448c-af19-f8c1cb48939c,281,No
f3a02a53-c5dc-490c-a5a3-c214f233a0cc,281,Yes male
d56923d2-6cd2-4fb3-9749-9f6c6a14e716,271,No
9ab4b87f-40fd-4727-ad7f-e83466b7ed69,285,No
9b787636-02b7-4c5f-97e0-699895bf4c79,321,No
94a58fa0-df32-412e-8294-25bda34cb6a8,285,Not sure
2bd1e299-5a05-4930-8b1b-90b2be2fdfc9,285,Not sure
0a8405ca-eac9-4295-beaf-2121f7c8be1e,321,Not sure
80c6ab0c-63fc-49e1-bbfa-edbd437f5031,321,Not sure
c76ecbd9-8b9c-4cac-af2b-ec15df13f8f8,285,Not sure
0e0b3166-491c-4211-9cd0-d9d98b34dafb,321,No
4888b267-a9fe-4ba6-9ab8-87764854881b,285,Not sure
abd69fa2-5b49-42db-8e88-4a704915de46,321,No
a7c81793-dea8-425e-8ff5-5a02cda6986f,271,No
8cdb6ca5-463f-4409-a827-3b522201b26f,255,No
075ef192-dbc0-436c-995e-81fdb66e3b20,255,No
70c51761-f962-40f0-9df7-6c230097d926,255,No
a8449672-fed8-4d8f-b4d3-cb484c356b36,246,Not sure
dc35763e-504d-4f24-99dc-21b01cd49b9d,246,No
140b8ccc-aa89-4889-a511-653ee6f64aa5,246,Yes male
801c8549-dd09-4de8-90e8-e3aaa212ea2b,246,No
a986bd1d-31a7-4e66-9b13-2f7c05ec5e3b,246,Yes male
9d1fa6d5-ebdb-40f7-8d6a-65f76ab8ff99,246,No
2a3a0d35-c5c2-4305-8612-6a4e45f55ba7,246,No
376e7812-7a2b-4f39-ba14-03d3481d2ad6,246,No
2401879e-cc36-43ba-90af-58dd30edee65,246,Yes male
de973d72-2cdd-4531-84a5-3d8153932a23,246,No
cc0f8e13-4f9d-436b-ae97-2be35dadd60d,246,Yes male
37501100-3857-488d-ba0f-0db249d8f2e6,248,Yes male
3cec9434-d8b4-45f8-92b0-162f1621745a,248,No
b68296fd-50e4-401a-802f-3cc48acdc1ac,248,Yes male
c07b53cd-2967-44e3-859a-f4ef01948c1f,248,No
5f80ae0a-8339-4088-8fed-bf17003267f1,248,No
e6a75ece-615e-4559-9b92-7305d40f475d,255,No
4a3cc367-4624-40a7-8f27-c1c8aceecf1e,248,Yes female
ee4efcaa-6b3b-48ec-9d7e-bfeb8fbb70db,248,No
9dd9e0f7-f8fd-4a18-b7de-90e27687890f,248,Yes male
f3f584e9-2493-4400-ae84-a0dc16e87408,248,No
8d61f2f8-059f-4c60-b029-5d7e7b014197,248,Yes male
3363cfbf-6df8-453f-92d5-1ed07ae8f070,248,Not sure
4e1a1234-3a32-4752-a359-4ee599f46799,248,No
a2b03f83-44ec-42ff-9b8b-403c87cdb039,248,Yes female
5ee67a36-c439-4d4f-8c25-a72c931c3497,248,No
a5bd280b-772d-412a-8bd8-6d1c878add5b,247,No
a057acc0-22cc-4cef-bf89-76a8a7c7c02d,247,Yes male
1f699e69-0f5b-4d6a-b324-c79f0886031c,247,No
d31ef41a-c0f0-4b8c-bb35-7be9f824363e,247,Yes male
3015f73e-b5d5-444a-bf1f-d1aa27f5a572,247,No
73a8e42e-2bae-4a66-bda6-f10c2490f04c,247,No
4e7e77f1-c37c-4e56-a780-fd6662086bcc,247,Yes male
90700ec3-7954-41d1-81d0-3b9efd2efd0a,247,No
f3cffb30-b24b-496c-b452-6cbf4bdce2f1,247,No
cd43c3fd-fc9d-47e1-8ca3-ef30d41a3a71,247,Yes male
2f346253-13a6-4389-afcc-09a025a32d19,247,No
a2293086-df20-40a9-a1f2-0c3ccf8e9495,247,No
92be805c-0634-457b-a7d7-f0c4194871ab,247,No
7ed5ac84-6022-4f12-87be-277d4bd4a2a1,246,No
70856a50-eea1-40f4-96e9-e1ac5d5b26ba,247,No
c9127827-f378-4422-82f6-5900c8515d1d,247,Yes male
7204aafe-c8b8-481e-b5b0-9f245ad9b279,275,No
2a98f233-f243-48fe-bd6e-3f8c85aaa17e,247,No
5b66bc39-384e-4b62-9fff-1b257b71dcea,247,No
1a1fbf5c-d81d-4586-b17f-df3b10e588d5,247,No
8ebaae43-e354-4788-a848-bdb8e6924cc5,275,Yes male
afb86931-90f7-4e48-856c-95fb7d209474,275,Yes male
224c27de-188d-4035-8680-1a15ef9006ae,275,Yes male
2dea9587-376c-442f-9cd0-783121356269,247,Yes male
3ebaacbb-ed7f-4db5-a964-9dfe885418b8,275,There is no enforcement system
6ad8e60c-b917-4a2e-a2d9-41511411929c,275,No
93e9364a-bd13-4527-9ba6-6e4301be9cc9,275,No
5275186a-6409-4183-9111-eca73bd27573,275,No
38332f4d-8fb6-4e4c-989a-b9daab50eeba,275,No
b154381e-5b2d-4408-bc27-e362ccec3136,275,No
6335d8c7-f591-4fa9-927f-33fd8e26fc66,275,Yes male
19b58c8d-dab1-4edb-a7f8-b163f4f37e51,275,Yes male
0445bbc7-19df-4c23-a36c-6e538db7d8ee,275,No
c82aca58-7975-4fc5-ae4c-76599d365e31,275,No
625290f7-7ac9-4cf0-a76e-45ba4e84a8f8,275,No
821a32cc-9fce-4100-b6a8-205c3c5e677a,275,No
8f8fec64-f295-4067-b4fb-68c0157f399c,275,Yes female
467443e1-4d29-4cfa-97f5-affbb2a5aa1d,246,No
9c6208ac-f302-4345-9cde-619f7f55dc5b,246,No
2f8eef77-0418-4d24-9778-7c854b5df941,275,No
06532108-68fc-4f74-8c21-a40a79be5378,271,No
c3c2f2c9-5906-452b-81a5-611203284123,255,No
59885bdc-5b27-4b41-8660-25a9850a010c,255,No
9cfebb97-1531-442f-88f6-c40e50044d4c,283,No
6def8b50-8e4f-472c-9438-6189b3ab4f22,283,No
81b2d2f8-7c79-4204-b5e0-0b71ce168560,283,No
0e7f9d9b-dde2-4874-bc25-b30a579afd74,283,No
1c8b7392-7e39-4fc3-a697-d947f38c64bd,283,No
0ca45abf-4374-48cb-a673-4e4bb6fc875c,283,No
fb88d629-cd21-4436-9e5e-5bfe0ca1fa5a,283,No
34d34c1f-a2d2-4f5d-8481-f90868177b9f,283,No
cce39020-b173-44fa-a8e2-5b033008ecd1,281,No
7e683646-a977-4f8f-8d9d-603b3ceb3443,281,Yes male
83c14f2f-c3cf-467a-9c68-05e581611a17,283,Yes male
74e9183a-2514-436d-9d88-923076e95500,283,No
29bc28d5-889a-4cbc-b584-907ada9d6aa7,283,No
524746ec-8ba2-4ac0-9d65-37dbe76702e4,283,No
1d1e8e7f-e3e7-4494-9883-019dcc220fee,282,No
ff5f2a1a-c081-4b14-a9e2-062c29bb98ec,281,No
89b0912c-bffd-48bd-983a-91dc15db9194,282,No
9a2ae38e-76bb-459e-ba48-e871fb007aef,282,Not sure
41087184-ec58-4479-ac28-96b092893367,320,Not sure
3cc6337c-d04b-45ec-a554-6688542705b6,320,Yes female
b39bd39c-0b08-4035-99cf-84e047638025,320,Yes male
a8ff6dd9-a651-449d-9530-c6c91f63b584,282,Not sure
aa480af2-afda-4543-9547-40c2bada3ed9,282,Not sure
9674edfb-8a07-4131-8053-ee836c793b6c,320,No
2ad9abbc-6520-4085-aaaa-5724213f89f0,282,No
7b7bf4b0-b8a3-4244-ba78-2bd191c32952,282,No
75706659-187f-4f62-b076-3fbeb1c7d85a,282,No
eedb7481-c2fa-4379-89cd-40d715ed24be,282,No
d1ea626f-fae5-4aa3-bb09-09b3dc3be747,282,Not sure
a5635c4e-7e8c-4610-8871-2ef4127e5e6c,282,Not sure
4a0504f0-abfc-418b-af52-ee480461ad10,320,No
f5352fc6-f163-4a9f-a963-64667e1c891d,320,No
fb0e032f-f223-430a-bd84-7cdea16b696e,282,No
291da969-4930-4027-98fb-6a7d5074a371,282,No
ea67aa57-0c6e-4e93-b8ee-734d744a7f86,286,No
aa8e3070-2d9f-4385-872a-50214d46825f,286,No
338971aa-a94f-4a45-9a53-90a5c8315584,286,No
078d0d5c-7f79-4e2f-a106-05e63081bf85,283,No
424141cf-722f-4f11-ac01-be742d27235d,320,No
0edf1c94-43b4-4b39-90c6-aaf0ac7678c5,247,Yes male
336b31b9-311b-4580-b7be-6876af49b1f3,282,No
ddd7e982-67f3-4d1a-bd7f-fa1dc6d16535,282,No
8f4efa41-de51-46fe-a316-12e5b123b256,283,No
b241f285-a286-4035-8241-18c80362ff45,320,No
9bd1fe85-02d1-4689-a2a5-a7247eecc4a5,320,No
4dab8bcf-ce27-48e1-9afc-983692d408f7,283,Not sure
dc4edad8-b8c9-4c61-bd53-aa4c94663bbf,283,Not sure
19882b5a-570d-4fdb-90e9-85621d5c1a12,283,Not sure
779f8c23-c12d-47c4-ae5c-ec9226ab4797,282,Not sure
a2963442-cd7e-4e73-8c45-7e34289e473e,286,No
84b52889-377c-4beb-94e5-da6cf140a9d1,286,No
e116a6b3-5e32-40fb-83aa-af37316c1dd6,286,No
408dacd6-ca6f-413f-8a70-0f2fbad9461b,283,No
586248f0-fc89-4e12-8c65-deb2f83862eb,283,No
b94960a9-d968-4dbe-aeb3-d7edcbd3e68a,283,No
a21ad569-a012-43de-8f7c-0c007c653b74,320,No
df09e5d8-a373-4a53-9bf3-73f796670eb1,320,No
e2c66d50-86cb-4283-bd86-e41e5e606dca,320,No
21ae8d55-693d-4413-9e0b-644a5d4ac0d4,275,No
8ceb0e07-fdca-4b6f-803c-27f38d9b2c52,275,No
23fd6f63-f3a7-4ccc-8650-fed7bbae88d1,253,No
6959e01f-c5f4-45c0-a471-aa0e223b540f,253,Yes male
b4358631-793c-4374-bdfc-81614d692089,253,No
75a8561c-814a-4e94-bee0-2dc7e884beb5,271,No
d55e27b8-1a53-45bf-afd3-b3ce487cb56f,253,No
c26d2528-c3f1-42b0-9bef-772ab86359c6,286,No
f8b2e6f1-ecf4-4bf4-a4e1-a0b82b0ff7f1,286,No
3636e50e-e282-49a9-9753-71c8f3d17ed1,275,Not sure
6c6b07a9-b6ea-419c-82a2-1443b0a68f91,286,No
6a50ab06-0980-4294-b91f-ee5e84b2b27a,320,Not sure
c95030f1-59a8-4989-85dc-65d73e428a49,271,No
21fb72c8-cd21-482d-8dc5-be860f7ed575,253,No
0c4af88a-3a84-4f4f-a7c6-d58f53ecf384,286,No
ff6567e8-fcc1-46f1-9a99-7a388f6bf74e,286,No
07f33b98-381a-4722-b222-d1be4c5c61bc,286,No
669afd3a-efad-4f5a-b7e8-4551750a673c,283,No
45e45477-2419-425d-8af2-74902a16dae6,286,No
94e2416f-dcd8-4be4-b0bd-e047922c3455,286,No
dd8a82a8-4e79-4dbd-8f52-bdb76490594e,321,No
a59eaaeb-55cd-4b14-8f14-71a1a4a25496,321,No
6d4834b8-2a8a-4bd3-b648-2327a8ffb548,286,No
f31f8c5b-0f0e-4dd2-bf09-ecfe7a60f0a0,286,No
b7049006-5efc-4c0f-b4b4-2b79e60e0aa5,286,No
301af9af-15da-4cb9-a5d6-3578942e288e,286,No
f25a70d7-98b2-4e95-938d-9ccfcb3b9bbc,320,No
4a48317d-dac5-4a50-a87d-a6274cf73e23,253,No
90026aef-cefb-4bd8-91ea-12ba3d191e1b,253,No
8e73c45f-1d18-46f3-8eed-58143e701cc6,255,No
eb4382cf-dd68-4eca-9574-e65aaa942716,255,No
14088d52-2fb3-4acd-99cc-1bdf4cecea4a,255,No
c2cbce02-5fe7-4f74-8cdf-af622f28d3c8,254,No
962461bc-8f5b-4748-bf95-564f302a6c14,258,No
8dbdbf41-0460-4daf-a069-63f5f62e6da5,321,Yes female
8dc4e98d-262d-4961-a0c6-b4395ab5c8a6,321,Yes female
25a590a5-dedc-467a-a7e5-405834441178,271,Yes female
51b3eae0-c7f1-41bc-98e2-ee1942ca7a87,321,No
990954ca-373f-4647-99c1-a46250594cee,258,No
c2fcd4c4-712d-44ce-a6ee-8ed3a5e87122,258,No
4c524e71-20e9-4811-ae71-e866ad1f7cc6,258,No
1a213944-7183-4e2d-9273-3966dca63874,258,No
c9808fc7-1a1f-4fb3-9b75-487b8a3cd376,258,No
7946b405-3ee9-4352-bf83-2d172441f31c,254,No
6981a96f-9853-4710-98c8-6cdc3de05cc2,254,No
b6a551b8-36d6-410a-b94e-868031590e0a,258,No
fbfb2ee0-6b6a-4c21-911a-bbd6d2d46597,254,No
2825072f-2260-447d-8504-f33d2903fc6c,258,No
f72c804a-971c-4a76-b2b9-b573c9f70fd1,258,No
2e1141af-9d2f-4a02-872b-f93de2548a72,258,No
973422ae-ae25-48f4-b436-a7d931e6eee7,271,No
a249ddf6-7c93-4619-a587-03fb36b2e607,271,Yes female
01e30244-0c87-4223-a66f-af7cb9615648,321,Yes male
f36504b3-e2e9-4198-bb0b-a3da39337822,321,Yes female
33a994a7-4014-465e-905d-3223197d7d53,321,Yes female
d500b783-c6f3-4058-bbab-b3ac774d9061,321,Yes male
b0a455b4-7d26-4b05-8a00-c26db7e35527,271,Yes male
63cbbb06-4206-4c0b-8ea7-e2686239a0e5,271,Yes female
8e1651bd-a062-49f8-a7ed-8b0f532a09f4,271,Yes female
fd40ead8-0804-4287-baf1-9457b74d42f2,271,Yes male
b11af39f-4916-4b7b-89b1-0df3d2b9c4b2,284,Not sure
5baa5886-8197-4449-b11e-d76593e80876,284,Not sure
8a89b308-ac4f-4e21-8cab-e722b01ebafb,284,No
84af4409-0793-4f50-a3e9-f26c048e5911,284,No
8546f8c3-ad86-49ce-8155-e7858bf2b9a7,284,No
79dcbd0e-0b89-49a9-9a79-5685856eaced,286,No
8fde976d-8dc7-4776-9b73-c49685fe84a4,284,No
d8bd6a04-3a19-4e5e-9d23-a3508bedea0c,284,No
21fdb41d-8137-47ff-9e4e-6962d489189b,284,No
4191ff09-7d29-4712-9f50-a4a79a653bad,284,There is no enforcement system
a030682b-9ce0-4090-a708-0a0bec85694b,284,No
eb1d6e3e-64cc-40fe-837e-0c1d5f506603,284,No
3fb378c7-f7d8-4536-954b-49b81be86ad3,284,Not sure
6c4995e1-b84e-483f-99e4-ac06187ecb8d,284,No
413ef5ba-a5dc-491d-a2dd-cdd96c102c3e,255,Not sure
bbe1c624-145a-4fda-bd98-a2dded5e761a,253,No
4f0eb543-6f24-4dd7-9b85-2c91dabed254,255,No
b3a4d152-65f7-4c26-9a58-4aa6efe124ad,271,No
2ad38650-cd19-48ac-b4c0-4f8ca4a764b0,254,No
508065fb-b39a-4e04-9ec5-28ab0892063f,255,No
dc65228a-229c-4238-b095-7864e4e533b6,258,No
7e57945a-1e83-4fed-87c8-2c49d942b17d,285,No
3d6d81bb-bd99-4601-be71-9068428beaeb,321,Yes male
0e635c25-cede-4a37-a079-be2ba19e908e,321,No
81047eef-f1f0-43e6-a5df-496d104248a5,321,No
9c506abc-7037-40df-9cb9-806faad04954,285,No
1130e7da-8058-42b6-af62-0a46534d66bb,321,No
fd2da5df-0782-4311-8e62-6365030daf53,321,No
