submissionid,ma_id,69_fish_type,69_street,69_customer_home,69_market,69_shop,69_fishing_company,69_restaurant,69_own_home,69_other
08c2f579-fd90-4736-aed3-9038a9794fb1,165,peixe pedra,,,,,,,,
75590115-3087-4812-9f9a-7050d61d05f2,165,Peixe pedra,,,,,,,5,
e884c033-d4e3-495d-ae1c-db79546327d5,165,caranguejo (cento) ,,,,,,,80,
ccdb3feb-6b6f-4d1e-afa2-304de6f0ed08,165,carangue(cento),0,1,0,0,0,0,1,0
77e14343-95bb-4a21-a6d0-b05875f47e72,165,peixe pedra,,,,,,,1,
32f74639-d5f9-4abc-8721-dd11d6b892e6,165,,,,,,,,,
dad1ad41-42cf-4c55-b031-8cc0448ae6a9,165,gó ,,,,,,,,
f903dbf2-fd02-45dd-b406-0f0b1f5f6ffb,165,piaba,,,,,,,,
5d9f344c-08f6-476e-ae1a-10c32f5b4c0d,165,camarão,,,,,,,,25
9b9334c7-fbdd-4eed-a77a-38aaf225c34e,165,,,,,,,,,
65f41e9f-e84b-4765-bde6-34eb082c06ef,165,pratriqueira,,,,,,,,
e63585cc-e071-4d36-820b-30db24994d7a,165,peixe piaba ,,,,,,,,
d14f40fb-d376-42e4-bdf3-7bb201c70b80,165,,,,,,,,,
76c9a9aa-3bd9-483d-a72e-2dcd49075c58,165,,,,,,,,,
fe53f0b7-8cf4-431e-ace7-5bd6ceaeeec4,165,,,,,,,,,
c1295f40-31eb-49a7-87fa-6b60f7281844,165,sururu,,,,,,,,0
0e6d0fa4-d3c6-4788-96de-03fcb030b63a,165,bagre,,,,,,,5,
a5f896b9-5714-49b0-a0e0-9e74b91c4972,165,gurijuba,,,,,11,,,
a0f9d855-f9d0-40e9-8a6d-d879ba53a521,165,camarão,12,,,,,,,
923b21f9-8e78-4b1d-ae14-36ccea66fc51,165,camarão,8,,,,,,,
6c5fe660-5ee7-43be-89fa-686674326cfc,161,"caranguejo, atravessador",,,,,,,,6
295c9a01-4a44-4814-8e44-5e41484b5ff4,161,caica,,,,,,,,
4f8afce9-5c52-4130-8abf-278febc45df6,161,pescada,,,,,,,,
ec52b68a-7a06-42db-9683-c0bc447de5bb,161,caranguejo,,,,,,,,
35fe59eb-87bf-44e8-966d-a41edeb5ef4b,161,caranguejo ,0,0,0,0,0,0,0,1
b3507028-648e-4803-99e4-62e8d4bc403a,161,caranguejo ,0,0,0,0,1,0,0,0
e52f37f8-dcd4-4465-968f-59977a71f928,161,"Corvina, Gó,  Bagre",,,,,,,,
fbefa958-ff43-4fb1-b4f0-7e9e404aaf81,161,caranguejo,,5,,,,,,
afbacde6-35cb-4e1e-8c92-d28ccaa4bd8b,161,gó,,,,,,,,
23bd4efa-de5e-4be1-80b5-8adcd9246c5f,161,bagre,,,,,,,,
23bd4efa-de5e-4be1-80b5-8adcd9246c5f,161,jurupiranga,,,,,,,,
802b086e-c21d-4c53-a938-9681ee5a4544,161,caramguejo ,,,,,,,,
939f5235-573a-4216-ac58-a260a3726e54,161,corvina,,,,,,,,
27bda056-e7da-4587-9004-f191a2ecf0ea,161,,,,,,,,,
ecd21943-5f9d-4447-8f43-d35d710eb24f,161,caranguejo,13,,,,,,,
98840aa3-ebbc-49b8-8bf0-f40dc999bbc1,161,peixe,,,,,,,,
25ef97a3-459e-47c7-b670-0f4e369e2bac,161,,,,,,,,,
61bf2af3-340c-42cd-8a79-9113d7b6b1fa,161,,,,,,,,,
01944080-25f9-4a92-bb3a-8e3d86920d05,161,caranguejo,,,,,,,,400
aa788c5e-74b6-4eb6-a932-5db26cd70954,161,,,,,,,,,
655340f3-de08-4c64-bf9b-fc5f3b456611,161,caranguejo,,,,,,,8,
e6d69e26-8318-4472-aafa-0abf331f824c,161,caranguejo (polpa e pata),,22,,,,,,
d9df0375-3a35-4a3e-8074-170a256cac9e,161,,,,,,,,,
385f6caf-0744-4fb9-9c62-641476c6d164,161,caranguejo,,,,,,,,15
3538af17-5e69-4d37-9c50-fa1e957f759d,161,peixe banderado,,,,,,,,
88245b90-5e68-4a0f-a983-6e20b5e288e8,161,,,,,,,,,
f4ea0604-9ca2-4aed-8cc3-3e83475c3b35,161,,,,,,,,,
2a56494d-716d-459d-9592-7ec725d9ba81,161,,,,,,,,,
6ca78305-38f0-4c11-8d6f-31c21d666374,164,,,,,,,,,
192c4963-ca02-4eaa-8ca5-a3654eed7bc8,164,caranguejo,,,,,,,,150
2f66711f-46dd-4e54-b039-c895134504c4,164,,,,,,,,,
8248bfaa-2d38-45b4-b329-789e0bf29019,164,bagre,,,,,,,5,
de6bf54f-ccec-4806-b148-641198265ca8,164,camarao (salgado),,,,,,,20,
767847bd-1c2d-4354-832c-1f50305e56d7,164,,,,,,,,,
e1bc2a09-3996-4754-a23a-b62f5769cbe4,164,tainha,,,,,,,,
48149029-6a9b-4959-afb8-5bf1e1e25636,164,cangatã,,,,,,,,
3a6d34d4-1611-4b53-91cb-6eb698ab2552,164,Gó,,,,,,,,8
3b6e928e-6aae-4ac4-aa5d-9990c5b32efb,164,"caranguejo, Bagre, mandi, piramutaba",8,,,,,,,
41a81ceb-0a1d-4540-9201-18e400dcd628,164,corvina,60,,,,,,,
941a0e9e-cea6-4f76-99a6-100fc276ba4d,164,Banderado,,,,,,,,6
e9402efe-7cd3-4c94-b801-ecac35f5672e,164,go,,,,,3,,5,
b47871f7-7e5f-4fda-937a-6e8192561b13,164,,,,,,,,,
668384fe-7403-4651-8a1b-18215cb9466c,164,bagre,,,,,,,4,
867cb684-fe58-4f89-887c-ac65307734b7,173,pratiqueira,,,,,,,,6
e6a728cd-dc5f-44df-bdf3-c9d532bf4101,173,tamuata,,,,,,,,5
ce239a25-ee17-4d01-bfa6-f3804ecb691a,173,camarao,5,,,,,,,
ce239a25-ee17-4d01-bfa6-f3804ecb691a,173,caranguejo,1,,,,,,,
9fc6fd69-3f6d-461a-a2a2-ea4cef1c8453,173,camarao,6,,,,,,5,4
c8016596-92fe-4b5e-94f2-cf4ad50d48bc,173,Bacu,,,,,,,,3
cd07e7b0-5fe0-464e-9ad9-dcbb967a9fc6,173,peixe traíra ,,,,,,,,
896a05d8-6e8f-4331-89fb-01e23945268c,173,peixe tamatá ,7,,,,,,,
3fd8c51a-9d55-4b08-9103-8aefbccd2d78,173,dourada,,,,,,,,
27474fcf-ffe1-459b-81ee-89a4f77a204e,173,bagre,,,,,,,,
194b9a79-c078-4132-8260-6a981ed8bb38,173,dourada,,,,,,,,
79f071bf-4d0a-4f5a-9335-7efe1563cff5,173,pescada branca,,,7,,,,,
f52ced72-a044-4919-b464-cff2095bcd9e,173,,,,,,,,,
835c4fef-f2aa-42b8-bccd-c3a486a0b829,173,Tamuatá,,,,,,,,6
8d89b227-f2df-4ccd-ae7b-9ec6347c1d70,173,,,,,,,,,
0981048b-023a-4a89-bb82-e1bd3b7b8c94,173,bagre,5,0,0,0,0,0,0,0
e5f01b31-263a-484c-84e5-89a3e0f5734a,173,bacu,2,0,0,0,0,0,0,0
319a620e-f6c9-4f70-badb-9cd19bccaba0,173,camarao,,,,,,,,20
9dad3858-07ca-4a93-b3da-be63a22209d2,173,,,,,,,,,
fb2933ff-c404-42d3-9060-db6b540aeb81,173,tamatá,,,,,4,,,
32381817-f1ab-4c52-9c43-69fbbd5cca7f,173,gó ,0,0,20,0,0,20,0,0
83648cc4-c5c2-437f-881f-f74d4d80a071,173,peixe piabinha,,,,,,,,
4f0a4273-f597-45fb-9e83-57c91217976b,173,peixe bacú,,,,,,,,
6923773e-c6bf-4d20-a0df-623a4d8aaa2e,173,pescada,3,,,,,,,
8c12f796-454d-455d-82bc-ba4cbfc31cbd,173,pescada,,,,,,,,
504acf1f-c8f5-47e3-a53b-6f6c4ae95388,173,aracu,,,,,,,,
504acf1f-c8f5-47e3-a53b-6f6c4ae95388,173,piranha,,,,,,,,
98050631-8260-4628-b68d-cf2b91bcac79,173,dourada ,15,,,,,,,
3db66b42-c4a2-4c94-8c61-8d855e644f9d,173,bacu,10,,,,,,,
25595eae-fc54-4ebe-acdc-f69d23406cb8,173,bacu,5,,,,,,,
25595eae-fc54-4ebe-acdc-f69d23406cb8,173,trairar,6,,,,,,,
11564eff-8e1a-41e6-9ea3-ffb25cdd0100,173,,,,,,,,,
f3cd19c6-ee34-4d65-9b6d-54d6ca6cb024,173,,,,,,,,,
f479fee8-d3cb-4d26-a44e-aab14f1130fb,173,traira,15,,,,,,,
2428b16d-d926-4e58-a664-a65ec48a1c03,173,trairar,,,,14,,,,
af066c6d-1ad2-418b-b206-35266f1cbc7e,173,dourada,,10,,,,,,
bae5e095-dc2b-4962-9efa-f5f0c1bee1cd,173,camarao,,5,,,,,,
378a3378-6ec7-4bf5-a4cc-559701250c13,173,,,,,,,,,
1d7c3eeb-078d-4f62-be08-9be0571c9380,173,peixe bagre,4,,,,,,,
c046b9dd-70a2-4e4f-9316-4b77f9f11380,173,Tamuatá,,,,,,,,6
774396a8-3d11-4f6f-954f-14a8b8cc77a8,173,Dourada,,,,,,,,10
91a30e49-c082-41ef-a602-6f608f83f348,173,pescada ,0,8,8,0,0,0,8,0
9ccfe72a-ed80-4550-ab7a-e07ecf1855a9,173,peixe,20,,,,,,,
9b1dcb23-37fa-47bc-b93c-43b22466da8b,173,peixe,,,,,,,,20
0f32b086-b1ed-4b3e-b152-114901cb1402,173,piranha,,,6,,,,,
3a4de705-e199-482c-b560-4e3e76bf1a9b,173,dourada,,,,,,,,
a27cc38f-ca25-480f-8db6-cf19c791b353,172,,,,,,,,,
98bde1d3-3fbb-4682-99fe-4395b0dfe2ac,172,caranguejo (centro),,,,,,,,
d34759bf-cba1-4b96-a663-7632469e0abd,172,caranguejo,,,,,,,,
74ff1124-bcc9-4c7e-acd1-9fb33583bbee,172,peixe de pedra ,,,,,,,,
311c81c6-d5b6-4f3b-ac9a-b35b287af49a,172,bagre ,,6,,,,,,
a8492ceb-3b75-4a40-ba57-5d685f062fa5,172,pescada ,7,,,,,,,
22f24621-10ee-4b6a-b246-e4bf1ffce8ec,172,Caranguejo ( saca),,,,,,,,100
c13cd56a-b540-40c0-b966-3efab4e8821b,172,Bagralhão,10,,,,,,,
65cf5d11-de1b-46e7-a034-0dd8d8c417fa,172,peixe pedra,,,,,,,5,
bb93b2f6-942f-4a6c-9dd1-73dcb5927ce2,172,caranguejo,,,,,,,,1
1bea09fd-27b2-4502-a93e-3247cd0e8c11,172,caranguejo,,,,,,,,1
65410e07-0d04-4f83-b204-1445c41f4f5c,172,caranguejo,,,,,,,,1
023e9e8e-843f-4f77-8998-2a7e36e28deb,172,"caranguejo, centro",,,,,,,,100
9c84555a-8683-456c-b761-2bcdc1265afa,172,caranguejo,,,,,,,,1
58872c42-efc4-44ed-b443-3275eb8da4c5,172,caranguejo,,,,,,,,180
9d748d6c-ef0d-4614-bc25-ec30a73147d8,172,caranguejo (pera),,10,,,,,,
ae69c40f-52fd-470b-bfcc-518d4bc260c1,172,pescadinha,,,,,,,7,
a5021e6e-697c-44f2-82ce-21ce1552a00b,172,,,,,,,,,
2514e01f-fbe1-4b9d-9c2b-fda6e562c1a1,165,Bagre,,,,,,,3,
3af823e1-b147-4ee3-b49d-35a018854ff7,171,Bagre,,6,,,,,,
9ed76cba-7f72-443d-8639-b6a4f0522b09,171,Pratiqueira,,,5,,,,,
9f1cfa03-4152-4743-9274-0c03aac15f18,171,Piaba,,,,,,,3,
f5f08e01-56f9-4db0-8eb0-4f26f98510b2,171,Banderada,,,,,,,6,
3bc748a2-e62b-41ff-98b4-2183c67413fd,171,Pescada amarela ,,,14,,,,,
4f9c5815-a319-43ba-8475-c3cf0957781d,171,Corvina,,,6,,,,,
7d2e7cef-f117-4582-b360-fae5c18b7bcb,171,Pescada,,,11,,,,,
58c8cb9b-92f1-4aac-9663-8d526a0f426f,171,,,,,,,,,
03753d60-71b6-43a9-a33e-56d185e40d57,171,caranguejo,,,,,,,,40
8cd01ae3-22a9-4744-90a0-551c2a96d560,165,Bagre,,,,,,,,4
36e3ef1d-5908-4485-9419-025cad1a6e98,171,peixe pedra,,,,,,,,
bdc64159-aaf7-46e9-8773-c78ab6c2782b,165,peixe pratiqueira,6,,,,,,6,
6df2dc9f-1464-4222-8afc-2e7842aae42f,171,caranguejo (centro),,,,,,,,
9ab182a1-ba4b-47b5-af7a-3d8f6103f433,171,peixe piaba,,,2,,,,,
99f34e55-6ed2-42c8-b6ad-bbe97fea356e,171,caranguejo (centro),,,,,,,,
3b77c1f2-37bd-4db6-8ada-0757c06da232,171,peixe pratiqueira,,,,,,,,
1e01826b-9ba2-4e8e-95e3-44b2d436cd1d,171,peixe bagre,,,,,,,,
6c9a7894-49d5-4885-a77a-615489de1d9e,171,pescada,,,,,11,,,
3cc3d3bd-3198-4820-af4f-3e50cb440f1a,171,curvina ,,,,,,,,4
a4e91103-8ff9-4bb7-9a2c-93151d133204,171,piramutaba,,,,,900,,,
2a14b12f-7b27-4533-9aa2-66428d471060,165,gó ,,,,,,,,
f1e66a73-b7d4-46f5-9303-0b3bb37ae50b,165,gó,,,,,,,,
facf2890-bbd7-4127-8d98-a17a0988b6c2,171,pescada,,,,,,,5,
e96136db-35d2-4d02-b094-2b354d884a58,171,caranguejo,,,,,,,,
e44ad760-d117-4f58-86d5-cf7a54654337,171,piaba,,,,,,,,
4ce79ee0-d0f1-4571-8288-22222f937413,171,piramutada,,,,,,,,
2fff7234-4d70-491d-b528-83b568bd2c05,171,pescada,,,,,,,,
035c84c6-6215-459f-8fb3-65c2b6945fa4,165,bagre,,,,,,,,
8064f822-d07c-4547-adaa-5bec51b34752,171,pescada,,,,,,,,
2a886576-669a-4838-a771-01400eb1a85f,171,carangueijo a peira,,,,,,,,
9e798e9e-78d5-4db6-8d3d-6fc9acc1813a,171,tainha,,,,,,,,
a6bcbf6f-c150-4b8b-8812-7414d07ffd0d,171,bagre,,,,,,,,
a6bcbf6f-c150-4b8b-8812-7414d07ffd0d,171,tainhw,,,,,,,,
dd597acd-50b2-4270-b8fe-fc101a0f2648,171,piaba,,,,,,,,
31ebd157-4420-4063-8cfe-a4fae1171481,165,jurupiranga,,,,,,,,
f44dac89-79f7-4e91-972f-6950229dc4ee,165,Ostra,,,2,,,,,
48406368-5517-4038-bf48-8036936ec536,165,peixe pedra,,,,,,,,
c2b933c6-57ab-4344-8bfd-1f3b0cbcf2a1,165,,,,,,,,,
77e14343-95bb-4a21-a6d0-b05875f47e72,165, bagre,,,,,,,1,
77e14343-95bb-4a21-a6d0-b05875f47e72,165,caraguejo,,,,,,,1,
d1c67b21-dd22-489b-b25a-013db2faef5c,165,gó ,,,,,3,,,
048ddcab-ca22-420d-a78e-4dd95d45637a,165,pescada,,,,,,,,
45688143-34e5-4831-8ace-4862d93e7fbb,165,camarão ,,,,,,,20,
dad1ad41-42cf-4c55-b031-8cc0448ae6a9,165,ouricica,,,,,,,,
f93a7071-ba19-437a-b89a-8a3449f90ebf,165,peixe pedra,,,,,,,,
374f062b-3a3b-4b5c-87b8-487a5ab0aa53,165,,,,,,,,,
b3008183-e592-4a51-a710-9a39969450bd,165,pratiqueira,,,,,,,10,
da565c59-d2ec-4596-83f1-4576e7604e50,165,peixe pescada,,,,,,,,
da565c59-d2ec-4596-83f1-4576e7604e50,165,peixe bagre,,,,,,,,
5b6bc2f0-b2b6-44e0-b02b-2ebf62e34968,165,peixe pescada,,,,,,,,
80b6cacd-a4ae-491e-8cda-abafaba84d56,165,bagre,,,,,,,,
80b6cacd-a4ae-491e-8cda-abafaba84d56,165,pescada,,,,,,,,
a28d0571-d8a3-4c68-beb6-4b8a72f64aab,165,gó,,,,,,,,
ece90540-a294-44fc-aabb-48c7c9ea2f92,165,gó,,,,,7,,,
4576a772-020f-4000-8223-dffd3c028676,165,peixe,5,,,,,,,
a023dcac-cd3e-433d-85fd-8f933dc69c7c,161,Caranguejo ,,,,,,,,
bfa97a2c-7489-4e12-8630-5087452670b0,161,dourada,,,,,,,10,
7085fa01-cd26-4434-8740-a3480b27340f,161,,,,,,,,,
37aef949-6e4f-4196-85b0-fd17c19ee3ba,161,Pargo,,,,,,,,
8b0cb482-57c1-4d28-abb3-0d6032b7dfc7,161,caica,,,,,8,,,
d6b557ba-f9e3-4e09-866c-39ef883f8139,161,dourada,,,,,,,,
43f02ef3-e420-46e5-855d-96a34e1e4837,161,tainha,,,,,,,,
1580c33e-fe5c-4819-9544-f979988176b6,161,cação,,,,,,,,
ffebba99-477c-49ae-beb8-94209afa57da,161,,,,,,,,,
acc3aba7-eca2-41ec-93b5-6930e6065cbc,161,pargo,,,,,,,,
77f816f0-6f71-4cdd-9605-f52265a29e24,161,carauaçú,,,,,,,,
bd3dfe4c-f366-41bb-9064-282428a35f5a,161,,,,,,,,,
ee1ae51f-bdda-45f4-8539-7c1e1bbd2560,161,caranguejo,,,,,500,,,
9e2a72a5-109e-4cc7-af89-bf5a9ec1dc92,303,ronco,,,,,15,,,
61c28ccf-0653-4f7b-b523-ea1d13296f99,303,calale,,,,,55,,,
846b37b9-96d0-4edd-8263-58d9d5cad1d5,303,yellow eye,,,,,60,,,
9b7f64d2-b0f7-4451-86d9-96066fe152f6,303,rojo,,,,,65,,,
9b7f64d2-b0f7-4451-86d9-96066fe152f6,303,grupa,,,,,45,,,
010b575c-3af4-4f11-bf38-f0f0683db06f,303,,,,,,,,,
2a5c3f34-70b6-406c-8dc9-4b1bb4f61a9b,303,macarela,10,,,,,,,
86839c8b-f367-46f5-9c2b-d92025bda107,303,robalo,35,,,,,,,
e47a3136-93f1-4b69-a702-746a84148768,303,cola amarilla,,,,,50,,,
830802cb-0d61-4119-96b7-3cf841bc2913,303,bonita,,,,,20,,,
6d5bab1f-db8c-4339-b7dc-52483d16377f,303,,,,,,,,,
4fc3fd74-594f-4d2a-9858-5ea053167708,303,cola amarilla,45,,,,,,,
704e67f8-93cf-40c5-a417-108580dbe833,303,rojo,40,,,,,,,
a843b446-27a3-433c-9277-141321ae793e,303,rojo,40,,,,,,,
a843b446-27a3-433c-9277-141321ae793e,303,cola amarilla,40,,,,,,,
e606b6d5-1967-4467-a731-3e10c963afb3,299,calale,,,,,,,3,
75927008-304d-44e5-ba51-696ed532c1f3,304,,,,,,,,,
e11627fe-ffd1-43e1-bea9-2d72b44c737c,304,,,,,,,,,
d9613ff8-6b5c-4cd6-9460-905381d1e5c7,304,,,,,,,,,
a6a30aaa-7d5e-4dae-9ea8-8d23da24f4b1,304,pargo,0,25,0,0,0,0,0,0
a6a30aaa-7d5e-4dae-9ea8-8d23da24f4b1,304,cubera,0,20,0,0,0,0,0,0
9e55289d-61fd-4088-93f0-b642187a43cb,304,cueber,0,20,0,0,0,0,0,0
e8fd7c50-947b-43e8-95e0-79d3a88efb37,304,macabi,0,20,0,0,0,0,0,0
aee7dad7-118a-42b4-a494-e83b5ebd6eb7,304,pargo,0,30,0,0,0,0,0,0
7a7e57c8-4628-4047-8f17-dadf7b27c243,304,calele,0,45,0,0,0,0,0,0
c2ef3e6c-a2ae-405c-8d7c-ee30f33333db,304,pargo,0,0,0,0,0,50,0,0
621a3d7a-edd2-4999-8b51-16eedb23c228,303,ronco,,20,,,,,,
fa72e6cf-a495-47f3-99d3-e6601dee9dfb,303,yellow eye,,,,,60,,,
83a92089-6ba8-44c6-a21f-6cc0c74fec25,303,,,,,,,,,
a0afc785-4d4f-4500-916b-3a1db573bf7b,303,,,,,,,,,
b880a65e-7d8b-4b10-9996-cb523cf283eb,303,cola amarilla,,,,,50,,,
c94717fd-a9de-47ec-aeb3-2600d978b56d,303,yellow eye,,,60,,,,,
e42f6447-def9-4002-8465-557ffedae644,303,calale,,45,,,,,,
ddad7322-d7ac-4f42-9d5a-e1355caa3b9b,299,,,,,,,,,
8b39ccc2-7932-4568-8128-38dac50f5d92,299,tilapia,0,15,0,0,0,8,0,0
e639b9d8-888b-4b9c-8006-a12301ec2add,299,,,,,,,,,
afc0d887-1c9d-492a-bee2-75274bcdf44a,299,,,,,,,,,
cbf5c8df-00ff-4772-b7f2-3423b271695c,304,cabo,0,0,0,0,0,25,0,0
7a49c2a7-11dd-448d-be26-f1d84cf3272b,304,pargo,0,50,0,0,0,0,0,0
686dd18a-6788-4dd5-90a5-23f19b932733,304,rojo,0,40,0,0,0,0,0,0
32140aa4-a0e9-4412-8237-870768aade23,304,,,,,,,,,
3da591ec-4a98-43e5-8ffa-70384c4bc460,304,cabo,,,,,,,25,
3294bb8f-fad0-42ab-a569-470d1349605d,304,,,,,,,,,
4c118eb3-2e18-4a1a-b1ff-63b660cb2d3e,304,sierra,0,0,0,0,0,0,30,0
80940823-39e2-4ade-b63d-c5fb8731fbe4,304,cabo,0,0,0,0,0,0,20,0
141cc9df-62ab-48b3-9b24-13506f41aba6,304,cabo,0,0,0,0,0,0,25,0
71361cc9-c6b8-4f53-b69a-e3a5caf6c3c8,304,,,,,,,,,
e836708b-1876-46f2-b679-cbfc1fc34037,304,,,,,,,,,
549a2efe-958e-4f75-a183-8221d23e97cb,304,cubera,0,0,0,0,30,0,0,0
a872782a-4db7-49da-8274-34c7a633cb80,303,calale,,,,,55,,,
534f9939-fbea-4120-9650-d21fdb94b467,299,robalo,25,0,0,0,0,0,0,0
1a3afb53-c1b4-4c70-94e8-1dd769d43bb0,299,cabo,30,0,0,0,0,0,0,0
17b0e09d-5a42-4731-8f3f-980f5e18fb39,304,cabo,0,0,0,0,0,0,25,0
efeda342-9607-468e-91c0-24e0e974fcc0,304,cabo,0,0,0,0,0,0,25,0
78a8ca2f-27dc-4656-856f-6c5a29552aba,299,,,,,,,,,
77b76938-78e2-4f59-94ea-e37ddfbe0bcc,299,,,,,,,,,
91612a96-03a7-4932-8118-dd6d1ff99e8e,304,,,,,,,,,
4d161e3b-15e8-4dfa-a226-ac5bf577a295,304,pargo,0,0,0,0,0,0,50,0
4d161e3b-15e8-4dfa-a226-ac5bf577a295,304,cubera,0,0,0,0,0,0,45,0
2d0b522e-af6e-49f8-b4c8-b3cbe13b3873,304,cubera,0,0,0,0,0,0,50,0
ed07d642-b64d-4e88-b151-672d2532f5b7,299,,,,,,,,,
08bd5e53-18d2-41e6-87b5-c918c8d20c41,299,,,,,,,,,
82dca6da-f7fd-4ad6-967f-22fcf9a36113,299,,,,,,,,,
6cba1247-c295-491f-bbad-d1d3d8c0a94a,299,calale,0,0,0,0,0,0,30,0
5100f6f7-b48d-4ae6-aa98-81152a012987,299,kin,0,0,0,0,0,0,20,0
8006e1ca-306b-456b-99c3-1f72b21f29cb,299,jurel,0,0,0,0,0,0,100,0
926e8b4f-f32c-4723-bf15-6652de39c098,299,cubera,0,0,0,0,0,0,40,0
af4a6b05-69da-4d7c-a891-9507faccae86,304,yalatiel,50,0,0,0,0,0,0,0
5469032d-ff60-4adf-ba5c-d9d2c6b51da8,299,sabalo,0,40,0,0,0,0,0,
f2cb4de6-bc18-4b7c-baeb-965ab744fffb,304,ojo gordo ,0,25,0,0,0,0,0,0
3a209cb8-a0a1-4622-99f4-bc66627c4f1b,299,Robalo,0,0,0,0,0,0,45,0
7224c6e6-69ec-4150-851c-00f13a35d942,299,,,,,,,,,
7f51fe81-8f97-4344-8438-1d36dc4b02f5,304,mero,45,0,0,0,0,0,0,0
efb08744-b363-4a9b-8e1f-2091cf509901,304,robalo,,25,,,,,,
bfd43300-dd9f-4781-b615-4ef20e09ddd1,304,la cierra,0,25,0,0,0,0,0,0
ebc2eac6-9690-40b6-a5f0-9dc50f2a165f,299,tiburón ,0,0,0,0,0,0,40,0
ebc2eac6-9690-40b6-a5f0-9dc50f2a165f,299,calale,0,0,0,0,0,0,35,0
83b1759f-7099-4626-a01e-1d0c9d328882,299,cabo,0,0,0,0,0,0,25,0
3ebddf39-0918-414a-86a7-2b2f465bffd3,310,YALATEL,,,,,,,,60
e9c69268-ccf7-4680-925c-9a5fdc278bdb,,Machaca,,,,,,,25,
5dc1a4fd-0f0a-443b-b766-14f472d8599b,,Machaca,20,0,0,0,0,0,0,0
8a1801cf-2455-4eff-9a6c-f2f030dc9971,,machaca,0,10,0,0,0,0,0,0
8a1801cf-2455-4eff-9a6c-f2f030dc9971,,Robalo,0,25,0,0,0,0,0,0
950cd5a6-007b-4489-9017-e93e55228623,,Macarela,0,0,30,0,0,0,0,0
2dda05cc-d38f-4df1-bc64-57b8705ca697,,Tilapia,0,0,0,0,0,0,20,0
e9279d90-ed2a-4b44-a7e2-9e00883c94eb,315,jurel,,,,,,,,
5a15738b-c48b-4186-bed8-49eaea185090,315,Kalale,,,,,,,40,
83909794-677d-42f9-81fb-98cc25e93525,315,kalale,,,,,,,40,
58dbe4a9-5f0a-4393-9cd4-83a09b5c715c,310,cabacha,,,,,,,20,
b72497bf-bb58-4b2f-bcb9-80711157071e,310,culila,,,,,,,30,
31a414e9-7779-46e1-8224-a71e331d84af,,Caguacha,25,0,0,0,0,0,0,0
31a414e9-7779-46e1-8224-a71e331d84af,,Róbalo,30,0,0,0,0,0,0,0
7da8df6b-8fa4-4d9b-a0e4-cc18113d1d77,309,culila,30,,,,,,,
5d3e804a-2538-4b0c-adcb-7d292bd48494,309,,,,,,,,,
9200cefe-1822-4090-95e1-ef76b8ac1844,,macarela,25,25,0,0,0,0,0,0
b9718bb3-6a44-4365-9b2e-bb127dd63b7d,,robalo ,40,40,0,0,0,0,0,0
f03f6a9e-1113-4b79-975c-a83f31db783b,,robalo,40,40,0,0,0,0,0,0
4a471499-248b-47c8-92f4-b2e9d52d7694,315,Ronco,,,35,,,,,
67be0c67-2fbd-46d1-bfee-4696eeffde13,309,cuvera o pardo ,,35,,,,,,
44c4843c-488c-4770-9674-d958dbc4c814,309,el ronco,,,,,,,,
008b5ff6-7152-4c3a-bb4d-ba9e5c15f4a8,309,culila y ronco,,24,,,,,,
b8ec3d81-1351-45fb-831c-f87b578a9d17,309,la culila,,22,,,,,,
1f53c75d-1014-4a72-a56f-046ee72e1c50,309,kalale,,25,,,,,,
670624c3-f1d6-4583-833e-216a79f167ab,309,,,,,,,,,
21fbb1fa-be02-488e-824b-cfc888d6bafd,309,culila,,,,,,,,
9c53f83d-7938-4857-9418-190d7c4e26f7,309,,,,,,,,,
c955241b-4134-4110-8391-093307460dd0,309,macarelas,25,,,,,,,
d490da72-5ab5-4b6c-a21b-576544a82904,309,jurel,,,,,,,40,
90f9e6e9-b9ef-4f97-9499-82d6c9270f43,309,jurel,,,,,,,25,
85100d04-7195-45a5-9146-2b11f92845d6,,Makarela,35,,,,,,,
56feb5dd-8eef-4632-98bd-eaabe9525670,,Lisa,0,0,0,0,0,0,20,0
c3eb9255-8e05-446f-bd54-8ff83e1c2e8c,,Robalo,0,0,0,0,0,0,35,0
8e9f5110-408a-4131-9f10-eca5a1cf376d,,Caguacha,0,0,0,0,0,0,20,0
d44f4aa4-783c-4479-98b6-595b36e29614,,Jaibas,0,15,0,0,0,0,0,0
b5a48c35-74d3-457b-b453-e745b02f6069,,Tilapia,0,0,0,0,0,0,25,0
b5a48c35-74d3-457b-b453-e745b02f6069,,Caguacha,25,0,0,0,0,0,0,0
53ba94c4-ae13-409b-9028-fd4bf28b6d82,369,,,,,,,,,
342321b6-cfd7-498d-8e56-222e2556386d,369,calale,25,,,,,,,
726330f5-613e-4885-a2e6-8bf85e0e6a04,369,Robalo ,30,,,,,,,
1f42357e-04a3-4c9d-a369-24bee99d7e50,369,,,,,,,,,
a54331ea-5667-4e53-8923-0df6ffe5b830,369,culila ,,,,,,,25,
d85b52c9-5d77-462b-8e0d-c737270a10c5,369,macarela ,25,,,,,,,
8f0b402d-50b2-4254-8ca4-bf4cea7f3da0,310,pico de oro,,,,,,,20,
63cea088-252f-4678-ad55-054fef5167ff,310,Macarela,,,,,,,20,
91762342-842e-42f8-8262-d67e42ec9914,310,Macarela,20,,,,,,,
