country,level1_name,level2_name,level3_name,level4_name,level4_id,lat,lon,ma_name,3_community,submissionid,48_enforcement_participation
HND,Colón,Trujillo,,San Martín,2782,15.850807,-87.935579,Trujillo,,4eba52ca-f0c8-4611-819b-613a166cd2bf,Yes male
HND,Colón,Trujillo,,Cristales,2974,15.91696,-85.95914,,,ff383198-7a3d-47c0-90fa-a71448039403,No
HND,Colón,Trujillo,,Cristales,2974,15.91696,-85.95914,,,c2978fa2-7b54-4c5b-865c-997df5aa2f03,No
HND,Colón,Trujillo,,Cristales,2974,15.91696,-85.95914,,,45995321-ea81-4562-ba15-d90c1c9e8d4d,Yes male
HND,Colón,Trujillo,,San Martín,2782,15.850807,-87.935579,Trujillo,,baab9a65-185c-4bd4-8ab3-63650a1d55d9,Yes male
HND,Colón,Trujillo,,Rio Negro,2781,15.917353,-85.935172,Trujillo,,fb4de4cd-c9b7-46e7-9201-a790de2d3eda,No enforcement system
HND,Colón,Trujillo,,Rio Negro,2781,15.917353,-85.935172,Trujillo,,fb4de4cd-c9b7-46e7-9201-a790de2d3eda,No enforcement system
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,0c366e03-48f7-440d-b54c-6c03352a807b,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,45f29de5-9a88-43ac-9427-5bceb328b60d,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,5b4a59a5-fa06-4f6c-96cd-2d34ed6c3e6e,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,50c4ac80-a44c-4ddb-a97a-ebf0b6bf864f,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,e29f3b86-550f-4d6c-bd5d-669488293a45,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,63475a8e-2f00-49f6-b82a-74fec1e4eb2b,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,a192d105-4a82-41a2-96fa-c8faf61e72bc,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,bd9c06ff-7fef-45e2-97a1-ad4bfca7b2dd,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,d66609f9-445b-460b-8efa-66f274e307e5,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,dfa36cab-e673-404d-8bfa-b9293d6c9f8f,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,f06faf52-136e-4acf-b431-e21b08a50083,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,1a8d1d60-6d34-45e0-ab1b-8974b9b0f097,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,29dd043e-cc2f-43d4-a181-98c92d595bb6,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,4ff329a3-4c9d-4b2e-97d9-d85a5f49d271,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,5814b246-7634-4d17-94a2-74149f39cce8,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,9f1271da-41fe-44d8-8fe9-dc015da8a206,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,06cea74a-c5d9-432d-b428-19baffc3513d,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,8f8d1ce9-031e-4576-a9c5-869f62a0e76e,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,ea434e0a-5324-4b3c-99ec-d24b78f4185d,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,6f5883cf-3075-482c-99ea-1508c09655f4,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,32706653-b787-45bc-87fd-abbac666c172,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,6e20678a-4a13-4660-99a6-bbc1dac67a80,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,e85511c7-a6bc-4a94-b417-7ced22947dbe,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,49d60c72-eff9-4e40-a9cd-de8e9e49ee7d,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,47f51f6c-39e7-4d9d-93b2-d27c456f0221,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,8744c271-f057-41f1-841e-1bea08e4f327,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,2e1c650c-024b-43d3-91ed-d59e32c58903,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,85c43d9b-3da0-4fd2-b975-791207ed042c,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,eecabd06-127a-4dee-921a-404c213a8674,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,63522074-6364-4745-885c-0241026d290c,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,cdadad38-e635-4a6c-be79-27c041448e2a,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,2abad537-afe8-4758-b697-5c22a2792ecc,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,92d4ba39-2138-4d98-96b2-5f19001f584c,No
HND,Colón,Santa Fé,,Santa Fe,564,15.899747,-86.032417,Santa Fé,,c8dc0733-a032-40bb-bc70-4a978d51c4ca,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,690755f4-8b60-4f01-973f-512f2fa0804c,Yes male
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,1f59c75e-55a6-470a-91d8-3782b8578e8a,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,a5deef56-5069-4840-9db5-1de1fa7ca879,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,e7527a70-2333-411d-bb71-90d2a1cae3f3,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,94aa2803-72ed-476f-8482-960bb501c691,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,a7d1b004-a047-4257-b6a5-8d4525842723,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,01b76f3d-eddc-4d69-bfac-fca11d5e52a2,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,57b5e86e-8772-4762-b5a8-bab4df2559c1,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,6120d273-97ec-498d-8a15-0404c5bbcc06,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,09c76611-dac3-441b-bf5e-2c99bb2df57e,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,d91534c4-258a-4aa1-b532-44d966c70170,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,ea614b3e-f13b-41d4-8da6-ffe479411693,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,d365e218-8a65-45f5-a9de-477989cada80,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,15661eab-1061-46f7-83df-a311cdcd14b7,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,ea0c0e77-3ced-409c-adaf-9fec8be1f793,No
HND,Colón,Santa Fé,,Guadalupe,2346,15.897763,-86.075803,Santa Fé,,9f918886-0fca-4e43-abd9-6fc38384e4f7,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,67064b3b-27b2-4974-9a39-56a340cfa225,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,2dcda110-4caa-44d8-afb0-e5e90c8f8a86,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,b8a33c68-08e1-462d-99d4-c1aac09b1052,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,34cd1075-1832-4c4b-89b9-f261d0c25b7c,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,918b29b5-30da-433c-a07f-e7dd9f441ebf,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,9a77caeb-40e0-4a0a-9ecf-137b768c0e32,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,3f9eaf31-0c1c-4f79-98d5-46186c05e4db,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,6ee8d208-21c6-4f68-9f4f-a075a8af721d,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,ff949b9e-9681-4072-b362-c1f881cbe2af,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,0505a81d-5209-4017-922b-e9ab13006b0d,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,7e1ee5d0-939c-403c-a056-bffffe6cef86,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,fe12a37b-f8ab-4451-ae23-144b647213ee,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,8fb1b244-527b-4d62-9de6-e2110266b9c1,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,f9dbfd49-a9fc-493c-bae3-c8f853a217be,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,d3f71f1b-4b3b-4288-b669-213d2934ff3e,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,8199cccd-6d35-4af5-afb2-e5838306e0c4,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,cad36789-ca9b-4bbf-a190-d1f1cb5ce91f,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,7aedece2-f8a3-4fee-ba7e-802b4d08d99c,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,8c5caa4f-3c53-4b4e-8c00-6ea68f2fc9d3,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,8d6cce03-c91c-46a8-903c-06e26c3d25f8,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,af6b7c17-7476-46f6-81a8-9901baf9a717,No
HND,Colón,Trujillo,,Puerto Castilla,2344,16.01033,-85.947883,Trujillo,,d122a1b1-4a14-4a54-b0ca-510de7170ff4,No
HND,Colón,Trujillo,,Cristales,2974,15.91696,-85.95914,,,62b505ac-d987-4b86-b3b1-d5e02b37141b,No
HND,Colón,Trujillo,,Rio Negro,2781,15.917353,-85.935172,Trujillo,,864ca7a4-9d14-4bf2-8465-c57352287971,No
HND,Colón,Trujillo,,Rio Negro,2781,15.917353,-85.935172,Trujillo,,256a976b-0ceb-4681-9595-2ea3d99f5c3b,No
HND,Colón,Trujillo,,Rio Negro,2781,15.917353,-85.935172,Trujillo,,eaf9e75d-9ea9-4759-b888-92669dde6178,No
HND,Colón,Trujillo,,Rio Negro,2781,15.917353,-85.935172,Trujillo,,47d7ec50-b01e-4b75-8e98-f44dd67a3f69,No
HND,Colón,Trujillo,,Rio Negro,2781,15.917353,-85.935172,Trujillo,,345257ca-335a-4feb-be64-5a294549784c,No
HND,Colón,Trujillo,,Rio Negro,2781,15.917353,-85.935172,Trujillo,,c3e23c00-9ea6-4a71-b24a-718226591094,No
HND,Colón,Santa Fé,,Betulia,567,15.898171,-86.126092,Santa Fé,,55653233-5117-472b-976f-2a9acca5d749,No
HND,Colón,Santa Fé,,Betulia,567,15.898171,-86.126092,Santa Fé,,32386ac0-53bb-456d-9da0-6a37fd4fcb33,No
HND,Colón,Santa Fé,,Betulia,567,15.898171,-86.126092,Santa Fé,,0128240a-1fdf-4eee-8cd6-1dfd6432e6dd,No
HND,Colón,Santa Fé,,Betulia,567,15.898171,-86.126092,Santa Fé,,3745833c-1a2f-44a8-be71-c0dc1c79e45d,No
HND,Colón,Santa Fé,,Betulia,567,15.898171,-86.126092,Santa Fé,,d37c03a1-efb5-4b8a-8981-bc8fe777bcbb,No
HND,Colón,Santa Fé,,Betulia,567,15.898171,-86.126092,Santa Fé,,1e151f08-1d5e-490d-a4d0-110277d439a4,No
HND,Colón,Santa Fé,,Betulia,567,15.898171,-86.126092,Santa Fé,,b8f91f3d-693d-44cf-9bb6-f2e562598af5,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,b4022570-aadd-46ac-9342-6ff26994be1f,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,7a927b82-5dcb-4165-9d21-7a31726ad76b,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,ba607198-7005-4f30-a03a-fc0fd2bf2c9b,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,7dd4ba44-8eec-4970-ac9d-cdb318beb01d,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,c31339ac-62ce-46e3-9064-5d1c29b442cf,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,662e5076-396e-46c5-a4b2-f65f875a2b7f,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,11e1dd09-da91-4afc-b54f-bac31ccbe703,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,d0f9e325-9d7e-49e3-bc0d-c1fe1e055051,No
HND,Colón,Santa Rosa de Aguan,,Col. Las Lomas,2970,,,,,38807bd7-8152-4c84-85a4-924695c10b56,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,a172c220-ff5b-461c-891a-11531b81e5bc,No
HND,Colón,Santa Rosa de Aguan,,Vuelta Grande,2971,,,,,e1d180eb-2bb9-486a-9ba5-5c772351172c,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Vuelta Grande,2971,,,,,de7ec54a-27bd-4ebd-a7f4-e3fdb6ce25a6,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,f1fb28d5-f480-424c-869e-eacc3f6019d5,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,b50675d2-8380-491f-b6ef-744c58c1dc83,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,b8534c62-c67b-4e74-acd9-82394540dcbc,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,5db5143d-8464-41c2-adc2-55a8f512a9c0,No enforcement system
HND,Colón,Santa Rosa de Aguan,,La Planada,2968,,,,,89ae8acd-6c5f-4114-b52a-49fdfe19d888,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Vuelta Grande,2971,,,,,014807c9-8d08-4cb3-b163-0121dc71fe79,No enforcement system
HND,Colón,Santa Rosa de Aguan,,La Planada,2968,,,,,0bfa8b4b-cc42-4e4a-80d2-5bcbd67a7a43,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Vuelta Grande,2971,,,,,62fc9860-6b51-4958-bbbe-fdb10902b0d4,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Vuelta Grande,2971,,,,,fc47881a-fb3b-4fc3-9df3-77d61f47259c,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Vuelta Grande,2971,,,,,2f17c792-167f-49c6-93bb-092aca2e8f85,No enforcement system
HND,Colón,Santa Rosa de Aguan,,La Planada,2968,,,,,127072b3-347b-4502-a3c9-7b6d4b9c2ce8,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Vuelta Grande,2971,,,,,57bbb4e7-440f-4ee9-9cda-1069c9c2d4fe,No enforcement system
HND,Colón,Santa Rosa de Aguan,,La Planada,2968,,,,,e4d78a63-fe0f-4d86-ad30-406ef4e3591c,No enforcement system
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,30d047a3-7508-46e1-9552-fac18456b4f5,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,d1920529-b722-470c-aa2a-ea61afc73914,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,8ad6bc84-306f-4c69-9265-943ce301943a,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,00c472db-4973-43e6-9fc3-9d5cde0a0ee5,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,00c5d2a4-9bd9-4622-9fb7-0d00b92ac1e9,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,48d78131-416c-4d1d-a9bd-407043d5e132,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,f559f0b9-2140-4cb4-899e-735c13081bed,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,0266ccac-9548-45cb-906c-8ffba34f8ff9,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,9fbd5713-30ef-47ab-9811-9a20b54163ff,No
HND,Colón,Santa Rosa de Aguan,,Dos Bocas,2972,15.95198,-85.69247,,,bc44c852-7208-4aff-8ef0-d521c1c31baa,No
HND,Colón,Iriona,,Sangre laya,577,15.968457,-85.094301,Iriona,,b2309e07-a932-40a8-8173-f0eb7a751218,No enforcement system
HND,Colón,Iriona,,San José de la Punta,578,15.926496,-85.151166,Iriona,,0fe8e004-a7e1-4688-9caf-2535d6baddd3,No enforcement system
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,aeb73f65-2d87-4eb1-bcd8-53374f5766c9,No
BRA,,,,,,,,,,28d62fdc-bdcd-4861-8922-7f57b3be879a,No
BRA,Pará,Curuçá,,Beira Mar,2253,-0.740128,-47.933664,RESEX Mãe Grande de Curuça,,8ae954cd-d9da-4c8e-945d-d9f811dc88e5,No
BRA,,,,,,,,,,eb8c0a65-6739-470d-9a3d-5473f69e4656,No
BRA,,,,,,,,,,78d5a533-0eef-4796-adf9-d1745c2ebb0c,No
BRA,Pará,Curuçá,,Beira Mar,2253,-0.740128,-47.933664,RESEX Mãe Grande de Curuça,,e884c033-d4e3-495d-ae1c-db79546327d5,No
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,999fa2e7-cee8-4332-9099-8d2f43a5f54c,No
BRA,,,,,,,,,,a6d84bd9-f3d9-4bb2-8243-8f3e9f55e086,Yes male
BRA,Pará,Curuçá,,Beira Mar,2253,-0.740128,-47.933664,RESEX Mãe Grande de Curuça,,c71dee3c-29ee-448a-b8e2-bf56f71db154,No
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,d5eed7f9-6b75-401f-aa42-1ee8f017901a,No
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,8352acca-6873-4130-b23f-0800a96b1e49,No enforcement system
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,b09b9967-a91b-406d-902a-7bc3ee65b7e4,No enforcement system
BRA,Pará,Curuçá,,Beira Mar,2253,-0.740128,-47.933664,RESEX Mãe Grande de Curuça,,84b6c5ba-cef0-4bdd-80bf-b5b970faffd5,No
BRA,Pará,Curuçá,,Beira Mar,2253,-0.740128,-47.933664,RESEX Mãe Grande de Curuça,,e6e0ff2b-82c5-4ccb-b6b7-e87175016335,No
BRA,Pará,Curuçá,,Beira Mar,2253,-0.740128,-47.933664,RESEX Mãe Grande de Curuça,,2c643aa1-8b36-4525-9164-c7d0d1980813,Not sure
BRA,Pará,Curuçá,,Algodoalzinho,2255,-0.721442,-47.949731,RESEX Mãe Grande de Curuça,,70bf8724-98d3-4852-bf7b-34a5a05b7b98,No
BRA,Pará,Curuçá,,Algodoalzinho,2255,-0.721442,-47.949731,RESEX Mãe Grande de Curuça,,9b47bea8-3029-4907-b092-5373806a59e3,No
BRA,Pará,Curuçá,,Algodoalzinho,2255,-0.721442,-47.949731,RESEX Mãe Grande de Curuça,,6e96c69c-f2a3-476e-94dd-b5f48c1ea04c,Yes male
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,f0736058-4664-49ab-adb5-82204d3b6595,No
BRA,Pará,Curuçá,,Algodoalzinho,2255,-0.721442,-47.949731,RESEX Mãe Grande de Curuça,,9e466c62-c643-4f84-b763-53594f533e4d,Not sure
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,1e3f0662-5e5b-4733-8f6d-0d4584da9e92,Not sure
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,9c6ba031-58bb-48ff-a386-1519e23e9caa,No
BRA,Pará,Curuçá,,Algodoalzinho,2255,-0.721442,-47.949731,RESEX Mãe Grande de Curuça,,1ea92d14-d014-4c58-80f6-08f4a242ad9f,No
BRA,Pará,Curuçá,,Lauro Sodré,2254,-0.846719,-47.883547,RESEX Mãe Grande de Curuça,,48406368-5517-4038-bf48-8036936ec536,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Rizal,2283,10.034719,126.044681,SDN_SantaMonica,,4075cfef-1d9e-4739-84ec-e2c7fdf29f49,No
PHL,Caraga,Surigao del Norte,Santa Monica,Rizal,2283,10.034719,126.044681,SDN_SantaMonica,,0e446840-eba7-4363-b89f-e9fe73117b11,No
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,d350e90f-c811-4689-aee4-ca80b650edc8,No
PHL,Caraga,Surigao del Norte,Santa Monica,Rizal,2283,10.034719,126.044681,SDN_SantaMonica,,07bc9b33-19f8-40fb-af29-39f800ac862f,No
PHL,Caraga,Surigao del Norte,Santa Monica,T. Arlan (Pob.),2161,10.023547,126.037751,SDN_SantaMonica,,22241f6d-8d97-4166-951e-04999afaaad5,Yes male
PHL,Caraga,Surigao del Norte,Santa Monica,Rizal,2283,10.034719,126.044681,SDN_SantaMonica,,67cf6cc2-c3de-40b2-b91e-1a45669d4adc,No
PHL,Caraga,Surigao del Norte,Santa Monica,T. Arlan (Pob.),2161,10.023547,126.037751,SDN_SantaMonica,,34e6fc2c-171d-4a11-acb0-d5c6caa859c4,No
PHL,Caraga,Surigao del Norte,Santa Monica,T. Arlan (Pob.),2161,10.023547,126.037751,SDN_SantaMonica,,34e6fc2c-171d-4a11-acb0-d5c6caa859c4,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Rizal,2283,10.034719,126.044681,SDN_SantaMonica,,438fb7fa-a555-418f-99a5-41d04624e612,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Rizal,2283,10.034719,126.044681,SDN_SantaMonica,,96e4b929-30d2-4ede-a5d0-9df3525bdce7,No
PHL,Caraga,Surigao del Norte,Santa Monica,T. Arlan (Pob.),2161,10.023547,126.037751,SDN_SantaMonica,,39b2eb53-57ac-4f72-8514-de28f5310665,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,T. Arlan (Pob.),2161,10.023547,126.037751,SDN_SantaMonica,,58228585-991f-43e3-9b3d-373c9d3f4754,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,fdfa7fa4-b367-48b9-a312-5e0adb0beb19,No
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,44d3eebd-a7ed-471d-85e9-6a99cac4cc05,No
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,8cb0bfaf-7ac6-4284-88eb-023023992034,No
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 2,1693,10.011788,126.069294,SDN_Burgos,,f67786c6-1b21-4387-b70c-00524c2fff2f,No
PHL,Caraga,Surigao del Norte,Santa Monica,Rizal,2283,10.034719,126.044681,SDN_SantaMonica,,555451b5-d928-4994-86e6-567adc3d62e1,No
PHL,Caraga,Surigao del Norte,Santa Monica,Magsaysay,2282,10.012215,126.040472,SDN_SantaMonica,,59bb0c51-4f85-4d07-8348-820e69e8a0fd,No
PHL,Caraga,Surigao del Norte,Santa Monica,Magsaysay,2282,10.012215,126.040472,SDN_SantaMonica,,a827e071-c3e3-402b-9ce3-4dc976fdd49b,No
PHL,Caraga,Surigao del Norte,Santa Monica,Magsaysay,2282,10.012215,126.040472,SDN_SantaMonica,,f3f11e97-6f6f-4de4-95b3-bb74c391f58c,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,80c044d8-0e0b-413e-b276-af787d802533,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Magsaysay,2282,10.012215,126.040472,SDN_SantaMonica,,95d31aa6-f5dc-4674-924d-88dce8f9e69d,No
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,99c44146-d4fe-435e-8ff9-51619fed10cb,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,415003bd-360e-4721-81b5-33396656d15b,No
PHL,Caraga,Surigao del Norte,Santa Monica,Tangbo,2162,10.045594,126.048403,SDN_SantaMonica,,906e545f-2203-43d7-8b6d-c2697410c4bb,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Garcia,2160,10.045351,126.062193,SDN_SantaMonica,,791b35fd-20d1-46a6-acd3-3df2dad42f3d,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,88de13c3-e3a2-4c43-8801-2ac62f9d4cf5,No
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,49f9efa7-12a0-4a70-8a18-c4828b3dfa20,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,ca795306-98ac-4a57-bc5f-dc2522f90497,Not sure
PHL,Caraga,Surigao del Norte,Santa Monica,Abad Santos,2159,10.00425,126.044216,SDN_SantaMonica,,8a6e88e4-2706-43cf-9938-d726341d352a,No
